Arquivo,Topo,Reg,Terra,Falta,Barra,I_falta,V2_V1,THD
Qualificacao_sem_terra__R_822_-_Falta_AC_py,MRN,com_regulador,sem_aterramento,pleno_funcionamento,800,73.08550956725647,7309.143571459862,50.03775858021663
Qualificacao_sem_terra__R_822_-_Falta_AC_py,MRN,com_regulador,sem_aterramento,pleno_funcionamento,818,110.67788742434706,597.925106630307,50.03464694864459
Qualificacao_sem_terra__R_822_-_Falta_AC_py,MRN,com_regulador,sem_aterramento,pleno_funcionamento,820,103.65260443139913,329.99573211052524,50.034496544354354
Qualificacao_sem_terra__R_822_-_Falta_AC_py,MRN,com_regulador,sem_aterramento,pleno_funcionamento,822,103.64987960060644,288.2625868649237,50.03445953828225
Qualificacao_sem_terra__R_822_-_Falta_AC_py,MRN,com_regulador,sem_aterramento,pleno_funcionamento,T2F1,112.44149392581674,683.2540841992773,50.0346523340672
Qualificacao_sem_terra__R_822_-_Falta_AC_py,MRN,com_regulador,sem_aterramento,pleno_funcionamento,T2F,70.69301095124341,1243.8479392931326,50.037112489290145
Qualificacao_sem_terra__R_822_-_Falta_BC_py,MRN,com_regulador,sem_aterramento,BC,800,73.57958280283619,7344.831950308367,50.03814698616155
Qualificacao_sem_terra__R_822_-_Falta_BC_py,MRN,com_regulador,sem_aterramento,BC,818,111.302725372777,476.5182655615882,50.03835760386251
Qualificacao_sem_terra__R_822_-_Falta_BC_py,MRN,com_regulador,sem_aterramento,BC,820,104.64340586929428,353.15281983692256,50.038314825535814
Qualificacao_sem_terra__R_822_-_Falta_BC_py,MRN,com_regulador,sem_aterramento,BC,822,104.64057725105629,322.3438386665659,50.038293558767755
Qualificacao_sem_terra__R_822_-_Falta_BC_py,MRN,com_regulador,sem_aterramento,BC,T2F1,112.87409525032666,643.9914815254342,50.03835846060808
Qualificacao_sem_terra__R_822_-_Falta_BC_py,MRN,com_regulador,sem_aterramento,BC,T2F,71.28293429377058,1304.3811292223065,50.03812378243304
Qualificacao_sem_terra__R_822_Meio_-_Falta_ABC__m10p01_py,MRN,com_regulador,sem_aterramento,ABC,800,78.2962874742377,79312.16730949485,50.037877892370105
Qualificacao_sem_terra__R_822_Meio_-_Falta_ABC__m10p01_py,MRN,com_regulador,sem_aterramento,ABC,818,134.3854981013531,1064.2635536211687,50.03143836580959
Qualificacao_sem_terra__R_822_Meio_-_Falta_ABC__m10p01_py,MRN,com_regulador,sem_aterramento,ABC,820,127.52850838342538,2991.6036298917757,50.031045724404876
Qualificacao_sem_terra__R_822_Meio_-_Falta_ABC__m10p01_py,MRN,com_regulador,sem_aterramento,ABC,822,7.699526107396934,2872.0285965502703,50.03105667104095
Qualificacao_sem_terra__R_822_Meio_-_Falta_ABC__m10p01_py,MRN,com_regulador,sem_aterramento,ABC,T2F1,136.19107563539688,3102.7698078844237,50.03145019350635
Qualificacao_sem_terra__R_822_Meio_-_Falta_ABC__m10p01_py,MRN,com_regulador,sem_aterramento,ABC,T2F,75.74281019042098,3862.623561874605,50.03428464384528
Qualificacao_sem_terra__R_822_Meio_-_Falta_ABC__m10p50_py,MRN,com_regulador,sem_aterramento,ABC,800,76.9681723168544,85862.77612465246,50.03788687335975
Qualificacao_sem_terra__R_822_Meio_-_Falta_ABC__m10p50_py,MRN,com_regulador,sem_aterramento,ABC,818,131.12884203555228,1048.1727909090882,50.03172393652948
Qualificacao_sem_terra__R_822_Meio_-_Falta_ABC__m10p50_py,MRN,com_regulador,sem_aterramento,ABC,820,124.1382574894478,2935.0512755776776,50.0313323129868
Qualificacao_sem_terra__R_822_Meio_-_Falta_ABC__m10p50_py,MRN,com_regulador,sem_aterramento,ABC,822,7.650522796254618,2453.2157276935895,50.03127387890237
Qualificacao_sem_terra__R_822_Meio_-_Falta_ABC__m10p50_py,MRN,com_regulador,sem_aterramento,ABC,T2F1,132.95014594808902,2864.4003400933125,50.03173533389972
Qualificacao_sem_terra__R_822_Meio_-_Falta_ABC__m10p50_py,MRN,com_regulador,sem_aterramento,ABC,T2F,74.47873785206207,3738.8357573204644,50.03447498374493
Qualificacao_sem_terra__R_822_Meio_-_Falta_ABC__m10p99_py,MRN,com_regulador,sem_aterramento,ABC,800,75.69413605896986,88718.33270521568,50.03789458507738
Qualificacao_sem_terra__R_822_Meio_-_Falta_ABC__m10p99_py,MRN,com_regulador,sem_aterramento,ABC,818,128.0699542477861,1035.4059344608506,50.031990617980945
Qualificacao_sem_terra__R_822_Meio_-_Falta_ABC__m10p99_py,MRN,com_regulador,sem_aterramento,ABC,820,120.98223911089345,2763.1270707581034,50.03160586140362
Qualificacao_sem_terra__R_822_Meio_-_Falta_ABC__m10p99_py,MRN,com_regulador,sem_aterramento,ABC,822,7.60530248211238,2119.431692842966,50.03147512875685
Qualificacao_sem_terra__R_822_Meio_-_Falta_ABC__m10p99_py,MRN,com_regulador,sem_aterramento,ABC,T2F1,129.90610662621222,2681.880345251597,50.03200155695565
Qualificacao_sem_terra__R_822_Meio_-_Falta_ABC__m10p99_py,MRN,com_regulador,sem_aterramento,ABC,T2F,73.26565364209404,3632.465425729201,50.034649082754456
Qualificacao_sem_terra__R_822_Meio_-_Falta_AB__m10p01_py,MRN,com_regulador,sem_aterramento,AB,800,76.46443802777881,7004.320768539121,50.038145860473406
Qualificacao_sem_terra__R_822_Meio_-_Falta_AB__m10p01_py,MRN,com_regulador,sem_aterramento,AB,818,115.68712663150703,454.55775685405445,50.03830384994396
Qualificacao_sem_terra__R_822_Meio_-_Falta_AB__m10p01_py,MRN,com_regulador,sem_aterramento,AB,820,109.17870681493521,334.34088754288325,50.03826920901163
Qualificacao_sem_terra__R_822_Meio_-_Falta_AB__m10p01_py,MRN,com_regulador,sem_aterramento,AB,822,9.184313578075052,335.81486119711246,50.03826959752578
Qualificacao_sem_terra__R_822_Meio_-_Falta_AB__m10p01_py,MRN,com_regulador,sem_aterramento,AB,T2F1,117.23590958385297,615.2491608301575,50.0383043727884
Qualificacao_sem_terra__R_822_Meio_-_Falta_AB__m10p01_py,MRN,com_regulador,sem_aterramento,AB,T2F,74.03904811427799,1250.385489675734,50.03808489484997
Qualificacao_sem_terra__R_822_Meio_-_Falta_AB__m10p50_py,MRN,com_regulador,sem_aterramento,AB,800,75.0063723683316,7172.404133475693,50.03814692856437
Qualificacao_sem_terra__R_822_Meio_-_Falta_AB__m10p50_py,MRN,com_regulador,sem_aterramento,AB,818,113.47106407091957,465.42456533446364,50.03833204449586
Qualificacao_sem_terra__R_822_Meio_-_Falta_AB__m10p50_py,MRN,com_regulador,sem_aterramento,AB,820,106.88658288802155,343.6252101904083,50.03829337210907
Qualificacao_sem_terra__R_822_Meio_-_Falta_AB__m10p50_py,MRN,com_regulador,sem_aterramento,AB,822,9.168597800807685,328.97699722105926,50.038284174814194
Qualificacao_sem_terra__R_822_Meio_-_Falta_AB__m10p50_py,MRN,com_regulador,sem_aterramento,AB,T2F1,115.03121445583731,629.4628224206945,50.038332734322196
Qualificacao_sem_terra__R_822_Meio_-_Falta_AB__m10p50_py,MRN,com_regulador,sem_aterramento,AB,T2F,72.64613899175139,1277.1443724393655,50.03810607021446
Qualificacao_sem_terra__R_822_Meio_-_Falta_AB__m10p99_py,MRN,com_regulador,sem_aterramento,AB,800,73.60701853606555,7341.4326784905725,50.03814707305947
Qualificacao_sem_terra__R_822_Meio_-_Falta_AB__m10p99_py,MRN,com_regulador,sem_aterramento,AB,818,111.34463496575842,476.29958266938104,50.03835723777157
Qualificacao_sem_terra__R_822_Meio_-_Falta_AB__m10p99_py,MRN,com_regulador,sem_aterramento,AB,820,104.68708505417472,352.96685401651246,50.03831452711797
Qualificacao_sem_terra__R_822_Meio_-_Falta_AB__m10p99_py,MRN,com_regulador,sem_aterramento,AB,822,9.158094172637197,322.4781511686942,50.0382935206794
Qualificacao_sem_terra__R_822_Meio_-_Falta_AB__m10p99_py,MRN,com_regulador,sem_aterramento,AB,T2F1,112.91577530967912,643.7041958864883,50.03835809182425
Qualificacao_sem_terra__R_822_Meio_-_Falta_AB__m10p99_py,MRN,com_regulador,sem_aterramento,AB,T2F,71.30914202448085,1303.8425289005002,50.03812381324623
Qualificacao_sem_terra__R_822_Meio_-_Falta_AC__m10p01_py,MRN,com_regulador,sem_aterramento,pleno_funcionamento,800,76.03816245210778,6945.9469384434005,50.03775460874156
Qualificacao_sem_terra__R_822_Meio_-_Falta_AC__m10p01_py,MRN,com_regulador,sem_aterramento,pleno_funcionamento,818,115.28225274141136,569.1335073804271,50.034570321988404
Qualificacao_sem_terra__R_822_Meio_-_Falta_AC__m10p01_py,MRN,com_regulador,sem_aterramento,pleno_funcionamento,820,108.41680311540794,312.10764339743696,50.03436799148808
Qualificacao_sem_terra__R_822_Meio_-_Falta_AC__m10p01_py,MRN,com_regulador,sem_aterramento,pleno_funcionamento,822,9.608560297301173,310.6750808031771,50.03437004012277
Qualificacao_sem_terra__R_822_Meio_-_Falta_AC__m10p01_py,MRN,com_regulador,sem_aterramento,pleno_funcionamento,T2F1,117.02660299075714,650.4935299515419,50.03457743713542
Qualificacao_sem_terra__R_822_Meio_-_Falta_AC__m10p01_py,MRN,com_regulador,sem_aterramento,pleno_funcionamento,T2F,73.50657590601473,1191.2915321328196,50.03706981839569
Qualificacao_sem_terra__R_822_Meio_-_Falta_AC__m10p50_py,MRN,com_regulador,sem_aterramento,pleno_funcionamento,800,74.54591408583599,7126.30887869109,50.037756545532986
Qualificacao_sem_terra__R_822_Meio_-_Falta_AC__m10p50_py,MRN,com_regulador,sem_aterramento,pleno_funcionamento,818,112.95468706649729,583.3574838217742,50.034606776616606
Qualificacao_sem_terra__R_822_Meio_-_Falta_AC__m10p50_py,MRN,com_regulador,sem_aterramento,pleno_funcionamento,820,106.0087940021384,320.9274791816557,50.03443029556966
Qualificacao_sem_terra__R_822_Meio_-_Falta_AC__m10p50_py,MRN,com_regulador,sem_aterramento,pleno_funcionamento,822,9.638917011142055,298.969882633306,50.03440808493392
Qualificacao_sem_terra__R_822_Meio_-_Falta_AC__m10p50_py,MRN,com_regulador,sem_aterramento,pleno_funcionamento,T2F1,114.70878935486942,666.6708829154127,50.0346130335104
Qualificacao_sem_terra__R_822_Meio_-_Falta_AC__m10p50_py,MRN,com_regulador,sem_aterramento,pleno_funcionamento,T2F,72.08458549259147,1217.3384176185107,50.03709115762484
Qualificacao_sem_terra__R_822_Meio_-_Falta_AC__m10p99_py,MRN,com_regulador,sem_aterramento,pleno_funcionamento,800,73.11354584664764,7305.575979176536,50.03775856359671
Qualificacao_sem_terra__R_822_Meio_-_Falta_AC__m10p99_py,MRN,com_regulador,sem_aterramento,pleno_funcionamento,818,110.7214499933771,597.6364858950695,50.03464622209529
Qualificacao_sem_terra__R_822_Meio_-_Falta_AC__m10p99_py,MRN,com_regulador,sem_aterramento,pleno_funcionamento,820,103.69833204436945,329.81600773047217,50.03449527844218
Qualificacao_sem_terra__R_822_Meio_-_Falta_AC__m10p99_py,MRN,com_regulador,sem_aterramento,pleno_funcionamento,822,9.669370283160736,288.46742960832245,50.03445846847483
Qualificacao_sem_terra__R_822_Meio_-_Falta_AC__m10p99_py,MRN,com_regulador,sem_aterramento,pleno_funcionamento,T2F1,112.48484728173584,682.9260441392997,50.034651625858594
Qualificacao_sem_terra__R_822_Meio_-_Falta_AC__m10p99_py,MRN,com_regulador,sem_aterramento,pleno_funcionamento,T2F,70.71972690948355,1243.3247678519654,50.037112132133096
Qualificacao_sem_terra__R_822_Meio_-_Falta_BC__m10p01_py,MRN,com_regulador,sem_aterramento,BC,800,77.96268272706888,6454.545767315217,50.03756068843742
Qualificacao_sem_terra__R_822_Meio_-_Falta_BC__m10p01_py,MRN,com_regulador,sem_aterramento,BC,818,115.57766746651662,791.0920739579465,50.03148451655321
Qualificacao_sem_terra__R_822_Meio_-_Falta_BC__m10p01_py,MRN,com_regulador,sem_aterramento,BC,820,108.36692636975448,342.9738746375573,50.031109626896075
Qualificacao_sem_terra__R_822_Meio_-_Falta_BC__m10p01_py,MRN,com_regulador,sem_aterramento,BC,822,9.145514161848139,341.5058707246994,50.0311205365508
Qualificacao_sem_terra__R_822_Meio_-_Falta_BC__m10p01_py,MRN,com_regulador,sem_aterramento,BC,T2F1,117.48249536614594,805.5725737094651,50.0314957299698
Qualificacao_sem_terra__R_822_Meio_-_Falta_BC__m10p01_py,MRN,com_regulador,sem_aterramento,BC,T2F,73.57941729454508,1978.6135601532249,50.033666979152144
Qualificacao_sem_terra__R_822_Meio_-_Falta_BC__m10p50_py,MRN,com_regulador,sem_aterramento,BC,800,75.58924953477754,6691.549589070358,50.03756692088132
Qualificacao_sem_terra__R_822_Meio_-_Falta_BC__m10p50_py,MRN,com_regulador,sem_aterramento,BC,818,112.07817033368718,828.9131322162433,50.031767363551026
Qualificacao_sem_terra__R_822_Meio_-_Falta_BC__m10p50_py,MRN,com_regulador,sem_aterramento,BC,820,104.70972405729728,360.48897032048166,50.03139373105551
Qualificacao_sem_terra__R_822_Meio_-_Falta_BC__m10p50_py,MRN,com_regulador,sem_aterramento,BC,822,9.145158266586606,326.5669866193902,50.03133750679475
Qualificacao_sem_terra__R_822_Meio_-_Falta_BC__m10p50_py,MRN,com_regulador,sem_aterramento,BC,T2F1,114.00081035102208,843.2397606926171,50.03177816776506
Qualificacao_sem_terra__R_822_Meio_-_Falta_BC__m10p50_py,MRN,com_regulador,sem_aterramento,BC,T2F,71.35478355527343,2085.1934617863285,50.0338549776673
Qualificacao_sem_terra__R_822_Meio_-_Falta_BC__m10p99_py,MRN,com_regulador,sem_aterramento,BC,800,73.37176723633966,6929.055781455119,50.03757278586235
Qualificacao_sem_terra__R_822_Meio_-_Falta_BC__m10p99_py,MRN,com_regulador,sem_aterramento,BC,818,108.80920133265317,867.3463071044521,50.03203133861896
Qualificacao_sem_terra__R_822_Meio_-_Falta_BC__m10p99_py,MRN,com_regulador,sem_aterramento,BC,820,101.29306491741262,378.208619530327,50.03166447240061
Qualificacao_sem_terra__R_822_Meio_-_Falta_BC__m10p99_py,MRN,com_regulador,sem_aterramento,BC,822,9.14482387861231,313.3567401401447,50.03153842139223
Qualificacao_sem_terra__R_822_Meio_-_Falta_BC__m10p99_py,MRN,com_regulador,sem_aterramento,BC,T2F1,110.74856896379062,881.481080217517,50.032041707511965
Qualificacao_sem_terra__R_822_Meio_-_Falta_BC__m10p99_py,MRN,com_regulador,sem_aterramento,BC,T2F,69.2763344025244,2195.136774361392,50.034029066716414
Qualificacao_sem_terra__Sem_Falta_py,MRN,com_regulador,sem_aterramento,pleno_funcionamento,800,13.50347773060179,137419.43097605664,50.03774376221987
Qualificacao_sem_terra__Sem_Falta_py,MRN,com_regulador,sem_aterramento,pleno_funcionamento,818,21.293766605014014,4301.294695728821,50.03779225423977
Qualificacao_sem_terra__Sem_Falta_py,MRN,com_regulador,sem_aterramento,pleno_funcionamento,820,9.39934526661532,6978.0372862127915,50.03779299938701
Qualificacao_sem_terra__Sem_Falta_py,MRN,com_regulador,sem_aterramento,pleno_funcionamento,822,9.392238814681557,7481.805364547118,50.037793106440645
Qualificacao_sem_terra__Sem_Falta_py,MRN,com_regulador,sem_aterramento,pleno_funcionamento,T2F1,23.756450524611548,6423.6930817139055,50.037792222271534
Qualificacao_sem_terra__Sem_Falta_py,MRN,com_regulador,sem_aterramento,pleno_funcionamento,T2F,13.256178859638121,6400.853122894021,50.03761929899151
Qualificacao_SR_sem_terra__R_818_1_-_Falta_ABC_py,MRN,sem_regulador,sem_aterramento,ABC,800,91.87901977015622,35187.76069243359,50.03777661810557
Qualificacao_SR_sem_terra__R_818_1_-_Falta_ABC_py,MRN,sem_regulador,sem_aterramento,ABC,818,162.6808177680202,1731.3527429260703,50.03557961245348
Qualificacao_SR_sem_terra__R_818_1_-_Falta_ABC_py,MRN,sem_regulador,sem_aterramento,ABC,820,7.8259605001876205,2145.3875065390926,50.035691743125845
Qualificacao_SR_sem_terra__R_818_1_-_Falta_ABC_py,MRN,sem_regulador,sem_aterramento,ABC,822,7.821935733573079,2222.71289204962,50.035708375288536
Qualificacao_SR_sem_terra__R_818_1_-_Falta_ABC_py,MRN,sem_regulador,sem_aterramento,ABC,T2F1,164.28669473899566,3429.3145200800227,50.035599658522145
Qualificacao_SR_sem_terra__R_818_1_-_Falta_ABC_py,MRN,sem_regulador,sem_aterramento,ABC,T2F,92.25866155440161,7068.723579458286,50.03794732322721
Qualificacao_SR_sem_terra__R_818_1_-_Falta_AB_py,MRN,sem_regulador,sem_aterramento,AB,800,91.96256194402916,5295.439874071789,50.03751583885984
Qualificacao_SR_sem_terra__R_818_1_-_Falta_AB_py,MRN,sem_regulador,sem_aterramento,AB,818,144.76210832038754,472.16174915340395,50.03563022000302
Qualificacao_SR_sem_terra__R_818_1_-_Falta_AB_py,MRN,sem_regulador,sem_aterramento,AB,820,8.883144852266081,469.56313712412117,50.035741663720835
Qualificacao_SR_sem_terra__R_818_1_-_Falta_AB_py,MRN,sem_regulador,sem_aterramento,AB,822,8.876393306817656,469.06690690799724,50.03575819387835
Qualificacao_SR_sem_terra__R_818_1_-_Falta_AB_py,MRN,sem_regulador,sem_aterramento,AB,T2F1,146.3514842186399,483.71525502539663,50.03564980577341
Qualificacao_SR_sem_terra__R_818_1_-_Falta_AB_py,MRN,sem_regulador,sem_aterramento,AB,T2F,92.34167029118962,1038.0051535450527,50.03718548252459
Qualificacao_SR_sem_terra__R_818_1_-_Falta_AC_py,MRN,sem_regulador,sem_aterramento,pleno_funcionamento,800,84.30936018928621,5963.146025294764,50.037744153987454
Qualificacao_SR_sem_terra__R_818_1_-_Falta_AC_py,MRN,sem_regulador,sem_aterramento,pleno_funcionamento,818,133.55887242262494,482.6343145704051,50.03567639244055
Qualificacao_SR_sem_terra__R_818_1_-_Falta_AC_py,MRN,sem_regulador,sem_aterramento,pleno_funcionamento,820,8.880165130724652,465.8138521567678,50.035737172211526
Qualificacao_SR_sem_terra__R_818_1_-_Falta_AC_py,MRN,sem_regulador,sem_aterramento,pleno_funcionamento,822,8.875125794942347,463.3729880977663,50.03574616687941
Qualificacao_SR_sem_terra__R_818_1_-_Falta_AC_py,MRN,sem_regulador,sem_aterramento,pleno_funcionamento,T2F1,135.11334602339718,533.8193875772164,50.03569046863498
Qualificacao_SR_sem_terra__R_818_1_-_Falta_AC_py,MRN,sem_regulador,sem_aterramento,pleno_funcionamento,T2F,84.69450049417065,1134.4984856888352,50.037800001629584
Qualificacao_SR_sem_terra__R_818_1_-_Falta_BC_py,MRN,sem_regulador,sem_aterramento,BC,800,83.72304690827357,6192.8294981379995,50.038097065344246
Qualificacao_SR_sem_terra__R_818_1_-_Falta_BC_py,MRN,sem_regulador,sem_aterramento,BC,818,131.85054873396595,391.4714274131747,50.03900952859842
Qualificacao_SR_sem_terra__R_818_1_-_Falta_BC_py,MRN,sem_regulador,sem_aterramento,BC,820,8.985557501295,408.71933068383146,50.03899537775851
Qualificacao_SR_sem_terra__R_818_1_-_Falta_BC_py,MRN,sem_regulador,sem_aterramento,BC,822,8.978876030411351,411.3836449968757,50.03899327945176
Qualificacao_SR_sem_terra__R_818_1_-_Falta_BC_py,MRN,sem_regulador,sem_aterramento,BC,T2F1,133.2755652469082,547.6378818865705,50.039011516245104
Qualificacao_SR_sem_terra__R_818_1_-_Falta_BC_py,MRN,sem_regulador,sem_aterramento,BC,T2F,84.1858988263546,1180.4236276170127,50.03871824099828
Qualificacao_SR_sem_terra__R_818_2_-_Falta_ABC_py,MRN,sem_regulador,sem_aterramento,ABC,800,136.91512098327632,18114.64717822843,50.037639942926184
Qualificacao_SR_sem_terra__R_818_2_-_Falta_ABC_py,MRN,sem_regulador,sem_aterramento,ABC,818,16.497933905013046,1192.3032318375242,50.02593402231818
Qualificacao_SR_sem_terra__R_818_2_-_Falta_ABC_py,MRN,sem_regulador,sem_aterramento,ABC,820,7.27157570722135,1381.2940241747697,50.02617069547419
Qualificacao_SR_sem_terra__R_818_2_-_Falta_ABC_py,MRN,sem_regulador,sem_aterramento,ABC,822,7.268393296434681,1414.2190465973476,50.02620579175133
Qualificacao_SR_sem_terra__R_818_2_-_Falta_ABC_py,MRN,sem_regulador,sem_aterramento,ABC,T2F1,245.13752292159774,1305.4518109828975,50.02606029242982
Qualificacao_SR_sem_terra__R_818_2_-_Falta_ABC_py,MRN,sem_regulador,sem_aterramento,ABC,T2F,137.4304524437481,3039.9000781614163,50.038029590699594
Qualificacao_SR_sem_terra__R_818_2_-_Falta_AB_py,MRN,sem_regulador,sem_aterramento,AB,800,108.01455225943454,7090.51100849577,50.0377942513782
Qualificacao_SR_sem_terra__R_818_2_-_Falta_AB_py,MRN,sem_regulador,sem_aterramento,AB,818,19.12042508591817,452.55848235620266,50.03724709370949
Qualificacao_SR_sem_terra__R_818_2_-_Falta_AB_py,MRN,sem_regulador,sem_aterramento,AB,820,8.427091156273017,471.54435638908103,50.03734177993453
Qualificacao_SR_sem_terra__R_818_2_-_Falta_AB_py,MRN,sem_regulador,sem_aterramento,AB,822,8.42235555532767,474.4115543264321,50.03735584247308
Qualificacao_SR_sem_terra__R_818_2_-_Falta_AB_py,MRN,sem_regulador,sem_aterramento,AB,T2F1,202.3622991725603,587.151430037898,50.03725031300371
Qualificacao_SR_sem_terra__R_818_2_-_Falta_AB_py,MRN,sem_regulador,sem_aterramento,AB,T2F,108.15709315543978,1323.3984877890857,50.03797441314896
Qualificacao_SR_sem_terra__R_818_2_-_Falta_AC_py,MRN,sem_regulador,sem_aterramento,pleno_funcionamento,800,120.43386084799988,3977.147461008736,50.03774310300477
Qualificacao_SR_sem_terra__R_818_2_-_Falta_AC_py,MRN,sem_regulador,sem_aterramento,pleno_funcionamento,818,20.079611919475052,282.04558443770065,50.03111561338026
Qualificacao_SR_sem_terra__R_818_2_-_Falta_AC_py,MRN,sem_regulador,sem_aterramento,pleno_funcionamento,820,8.864259508519945,276.4684361009365,50.03117591146323
Qualificacao_SR_sem_terra__R_818_2_-_Falta_AC_py,MRN,sem_regulador,sem_aterramento,pleno_funcionamento,822,8.85923414085379,275.65048459795827,50.031184802567786
Qualificacao_SR_sem_terra__R_818_2_-_Falta_AC_py,MRN,sem_regulador,sem_aterramento,pleno_funcionamento,T2F1,190.49181103733244,326.354008417336,50.031098800970305
Qualificacao_SR_sem_terra__R_818_2_-_Falta_AC_py,MRN,sem_regulador,sem_aterramento,pleno_funcionamento,T2F,120.94355988260516,725.4016001863157,50.03784096951745
Qualificacao_SR_sem_terra__R_818_2_-_Falta_BC_py,MRN,sem_regulador,sem_aterramento,BC,800,108.48556348336798,7038.878226902557,50.037789404940305
Qualificacao_SR_sem_terra__R_818_2_-_Falta_BC_py,MRN,sem_regulador,sem_aterramento,BC,818,19.158477711501348,448.8242372778144,50.03722969292232
Qualificacao_SR_sem_terra__R_818_2_-_Falta_BC_py,MRN,sem_regulador,sem_aterramento,BC,820,8.443867613654728,467.69846193697083,50.037325372683775
Qualificacao_SR_sem_terra__R_818_2_-_Falta_BC_py,MRN,sem_regulador,sem_aterramento,BC,822,8.43911603301006,470.55140631788606,50.037339582602335
Qualificacao_SR_sem_terra__R_818_2_-_Falta_BC_py,MRN,sem_regulador,sem_aterramento,BC,T2F1,202.8325156981926,582.5564894234277,50.03723002868027
Qualificacao_SR_sem_terra__R_818_2_-_Falta_BC_py,MRN,sem_regulador,sem_aterramento,BC,T2F,108.63120527324476,1313.16317731596,50.037957252999455
Qualificacao_SR_sem_terra__R_818_2_Meio_-_Falta_ABC__m10p01_py,MRN,sem_regulador,sem_aterramento,ABC,800,11.849469606324677,185797.5661713782,50.03774327311517
Qualificacao_SR_sem_terra__R_818_2_Meio_-_Falta_ABC__m10p01_py,MRN,sem_regulador,sem_aterramento,ABC,818,20.123600541843818,11982.506046680779,50.037977976952554
Qualificacao_SR_sem_terra__R_818_2_Meio_-_Falta_ABC__m10p01_py,MRN,sem_regulador,sem_aterramento,ABC,820,8.883272536095085,30625.002792906558,50.03797819351663
Qualificacao_SR_sem_terra__R_818_2_Meio_-_Falta_ABC__m10p01_py,MRN,sem_regulador,sem_aterramento,ABC,822,8.876539384688366,20179.41392394078,50.03797822141777
Qualificacao_SR_sem_terra__R_818_2_Meio_-_Falta_ABC__m10p01_py,MRN,sem_regulador,sem_aterramento,ABC,T2F1,22.451838070643536,154744.2736734216,50.03797796678955
Qualificacao_SR_sem_terra__R_818_2_Meio_-_Falta_ABC__m10p01_py,MRN,sem_regulador,sem_aterramento,ABC,T2F,12.456853752897278,166195.4960284919,50.037745925282515
Qualificacao_SR_sem_terra__R_818_2_Meio_-_Falta_ABC__m10p50_py,MRN,sem_regulador,sem_aterramento,ABC,800,11.849287011908324,185806.16808151032,50.03774327343324
Qualificacao_SR_sem_terra__R_818_2_Meio_-_Falta_ABC__m10p50_py,MRN,sem_regulador,sem_aterramento,ABC,818,20.123345852662922,11982.49477260922,50.03797797847259
Qualificacao_SR_sem_terra__R_818_2_Meio_-_Falta_ABC__m10p50_py,MRN,sem_regulador,sem_aterramento,ABC,820,8.883186402065892,30606.983199872706,50.03797819469804
Qualificacao_SR_sem_terra__R_818_2_Meio_-_Falta_ABC__m10p50_py,MRN,sem_regulador,sem_aterramento,ABC,822,8.876469755843319,20168.957284241395,50.037978222534306
Qualificacao_SR_sem_terra__R_818_2_Meio_-_Falta_ABC__m10p50_py,MRN,sem_regulador,sem_aterramento,ABC,T2F1,22.45156017023739,154799.97926370398,50.03797796832282
Qualificacao_SR_sem_terra__R_818_2_Meio_-_Falta_ABC__m10p50_py,MRN,sem_regulador,sem_aterramento,ABC,T2F,12.456677391094562,166229.454135062,50.03774592601958
Qualificacao_SR_sem_terra__R_818_2_Meio_-_Falta_ABC__m10p99_py,MRN,sem_regulador,sem_aterramento,ABC,800,11.84910752092069,185814.56039398647,50.03774327374392
Qualificacao_SR_sem_terra__R_818_2_Meio_-_Falta_ABC__m10p99_py,MRN,sem_regulador,sem_aterramento,ABC,818,20.123095295999182,11982.457040560028,50.03797797995205
Qualificacao_SR_sem_terra__R_818_2_Meio_-_Falta_ABC__m10p99_py,MRN,sem_regulador,sem_aterramento,ABC,820,8.883102374441702,30589.96902987101,50.03797819584824
Qualificacao_SR_sem_terra__R_818_2_Meio_-_Falta_ABC__m10p99_py,MRN,sem_regulador,sem_aterramento,ABC,822,8.876402231728994,20158.93787424685,50.03797822362146
Qualificacao_SR_sem_terra__R_818_2_Meio_-_Falta_ABC__m10p99_py,MRN,sem_regulador,sem_aterramento,ABC,T2F1,22.451286665431084,154854.3742910342,50.037977969814385
Qualificacao_SR_sem_terra__R_818_2_Meio_-_Falta_ABC__m10p99_py,MRN,sem_regulador,sem_aterramento,ABC,T2F,12.456504065996295,166262.61005422255,50.03774592674042
Qualificacao_SR_sem_terra__R_818_2_Meio_-_Falta_AB__m10p01_py,MRN,sem_regulador,sem_aterramento,AB,800,11.849469606324677,185797.5661713782,50.03774327311517
Qualificacao_SR_sem_terra__R_818_2_Meio_-_Falta_AB__m10p01_py,MRN,sem_regulador,sem_aterramento,AB,818,20.123600541843818,11982.506046680779,50.037977976952554
Qualificacao_SR_sem_terra__R_818_2_Meio_-_Falta_AB__m10p01_py,MRN,sem_regulador,sem_aterramento,AB,820,8.883272536095085,30625.002792906558,50.03797819351663
Qualificacao_SR_sem_terra__R_818_2_Meio_-_Falta_AB__m10p01_py,MRN,sem_regulador,sem_aterramento,AB,822,8.876539384688366,20179.41392394078,50.03797822141777
Qualificacao_SR_sem_terra__R_818_2_Meio_-_Falta_AB__m10p01_py,MRN,sem_regulador,sem_aterramento,AB,T2F1,22.451838070643536,154744.2736734216,50.03797796678955
